Customer_ID,Customer_Name,City,Category,Product,Price,Quantity,Order_Date,Payment_Mode,Total_Sales
1664,Rahul,Mumbai,Furniture,Sofa,30821,4,2027-10-26,Credit Card,123284
1665,Priya,Mumbai,Clothing,Shoes,4412,5,2027-10-27,Cash,22060
1666,Vishal,Mumbai,Electronics,Tablet,29591,5,2027-10-28,Debit Card,147955
1667,Priya,Mumbai,Electronics,Laptop,43688,2,2027-10-29,Credit Card,87376
1668,Rahul,Nanded,Electronics,Tablet,15187,4,2027-10-30,Debit Card,60748
1669,Rahul,Delhi,Grocery,Rice,164,1,2027-10-31,UPI,164
1670,Amit,Mumbai,Clothing,Shoes,2197,1,2027-11-01,Cash,2197
1671,Priya,Delhi,Furniture,Bed,12553,3,2027-11-02,Cash,37659
1672,Sneha,Nanded,Clothing,Jeans,1845,5,2027-11-03,UPI,9225
1673,Rahul,Pune,Furniture,Sofa,38881,1,2027-11-04,Credit Card,38881
1674,Amit,Mumbai,Furniture,Sofa,49601,1,2027-11-05,Debit Card,49601
1675,Rahul,Pune,Furniture,Table,9397,2,2027-11-06,Cash,18794
1676,Amit,Mumbai,Grocery,Tea,320,1,2027-11-07,Credit Card,320
1677,Rahul,Delhi,Grocery,Oil,181,1,2027-11-08,UPI,181
1678,Sneha,Delhi,Clothing,Shoes,4283,1,2027-11-09,Debit Card,4283
1679,Amit,Delhi,Grocery,Rice,70,3,2027-11-10,UPI,210
1680,Amit,Delhi,Furniture,Chair,2592,4,2027-11-11,UPI,10368
1681,Sneha,Delhi,Grocery,Coffee,244,3,2027-11-12,Cash,732
1682,Amit,Mumbai,Clothing,Jacket,2925,4,2027-11-13,Debit Card,11700
1683,Vishal,Pune,Furniture,Chair,3141,3,2027-11-14,UPI,9423
1684,Rahul,Mumbai,Clothing,T-Shirt,464,3,2027-11-15,Cash,1392
1685,Amit,Mumbai,Grocery,Coffee,503,2,2027-11-16,Credit Card,1006
1686,Vishal,Delhi,Grocery,Rice,155,4,2027-11-17,Debit Card,620
1687,Amit,Mumbai,Grocery,Oil,193,3,2027-11-18,Cash,579
1688,Priya,Nanded,Grocery,Rice,73,1,2027-11-19,Credit Card,73
1689,Vishal,Pune,Electronics,Tablet,39103,2,2027-11-20,UPI,78206
1690,Sneha,Pune,Clothing,Shoes,1247,4,2027-11-21,Credit Card,4988
1691,Rahul,Delhi,Clothing,Jeans,2763,3,2027-11-22,UPI,8289
1692,Vishal,Mumbai,Grocery,Oil,120,5,2027-11-23,Credit Card,600
1693,Vishal,Nanded,Electronics,Laptop,71651,2,2027-11-24,Debit Card,143302
1694,Vishal,Mumbai,Furniture,Bed,17845,3,2027-11-25,Debit Card,53535
1695,Sneha,Pune,Electronics,Tablet,31125,1,2027-11-26,Cash,31125
1696,Amit,Delhi,Grocery,Coffee,451,1,2027-11-27,UPI,451
1697,Priya,Pune,Furniture,Sofa,43528,3,2027-11-28,UPI,130584
1698,Vishal,Nanded,Furniture,Chair,3857,1,2027-11-29,UPI,3857
1699,Rahul,Nanded,Clothing,Shoes,4991,1,2027-11-30,Credit Card,4991
1700,Vishal,Pune,Grocery,Oil,201,2,2027-12-01,UPI,402
1701,Amit,Mumbai,Grocery,Tea,296,4,2027-12-02,UPI,1184
1702,Rahul,Delhi,Clothing,Jeans,1562,2,2027-12-03,Cash,3124
1703,Rahul,Delhi,Electronics,Laptop,64688,1,2027-12-04,Credit Card,64688
1704,Priya,Mumbai,Furniture,Sofa,32352,3,2027-12-05,UPI,97056
1705,Priya,Delhi,Electronics,Laptop,64971,5,2027-12-06,UPI,324855
1706,Vishal,Mumbai,Clothing,T-Shirt,1143,4,2027-12-07,Debit Card,4572
1707,Rahul,Pune,Clothing,T-Shirt,696,3,2027-12-08,Credit Card,2088
1708,Vishal,Mumbai,Electronics,Headphones,1337,1,2027-12-09,Credit Card,1337
1709,Vishal,Nanded,Clothing,Shoes,2006,2,2027-12-10,Cash,4012
1710,Vishal,Pune,Clothing,T-Shirt,676,4,2027-12-11,UPI,2704
1711,Vishal,Nanded,Grocery,Tea,169,4,2027-12-12,Cash,676
1712,Sneha,Pune,Furniture,Sofa,32402,1,2027-12-13,UPI,32402
1713,Sneha,Delhi,Electronics,Headphones,7498,4,2027-12-14,Cash,29992
1714,Sneha,Mumbai,Grocery,Rice,162,1,2027-12-15,UPI,162
1715,Sneha,Nanded,Grocery,Tea,267,5,2027-12-16,Debit Card,1335
1716,Priya,Nanded,Furniture,Chair,3152,5,2027-12-17,UPI,15760
1717,Priya,Pune,Grocery,Tea,376,1,2027-12-18,Credit Card,376
1718,Priya,Nanded,Electronics,Mobile,46465,2,2027-12-19,UPI,92930
1719,Vishal,Delhi,Grocery,Oil,285,5,2027-12-20,Credit Card,1425
1720,Priya,Nanded,Grocery,Rice,154,3,2027-12-21,Credit Card,462
1721,Vishal,Delhi,Furniture,Bed,32904,3,2027-12-22,Credit Card,98712
1722,Sneha,Delhi,Electronics,Headphones,5057,2,2027-12-23,UPI,10114
1723,Priya,Mumbai,Grocery,Coffee,420,1,2027-12-24,Debit Card,420
1724,Sneha,Mumbai,Clothing,T-Shirt,969,2,2027-12-25,Debit Card,1938
1725,Rahul,Mumbai,Grocery,Tea,206,4,2027-12-26,Debit Card,824
1726,Rahul,Pune,Electronics,Mobile,18576,3,2027-12-27,UPI,55728
1727,Rahul,Pune,Grocery,Oil,202,2,2027-12-28,Cash,404
1728,Sneha,Delhi,Clothing,Jeans,1793,3,2027-12-29,UPI,5379
1729,Rahul,Pune,Grocery,Oil,119,4,2027-12-30,UPI,476
1730,Rahul,Delhi,Clothing,T-Shirt,1047,5,2027-12-31,Credit Card,5235
1731,Vishal,Nanded,Furniture,Bed,31301,5,2028-01-01,Cash,156505
1732,Vishal,Nanded,Electronics,Mobile,28430,3,2028-01-02,Credit Card,85290
1733,Priya,Nanded,Grocery,Tea,210,2,2028-01-03,Cash,420
1734,Sneha,Pune,Electronics,Headphones,8838,3,2028-01-04,Credit Card,26514
1735,Amit,Nanded,Clothing,Jeans,886,4,2028-01-05,Credit Card,3544
1736,Vishal,Mumbai,Clothing,Jacket,4874,4,2028-01-06,UPI,19496
1737,Priya,Pune,Grocery,Rice,171,4,2028-01-07,UPI,684
1738,Rahul,Pune,Grocery,Oil,134,3,2028-01-08,Debit Card,402
1739,Priya,Pune,Electronics,Headphones,3236,5,2028-01-09,Cash,16180
1740,Sneha,Nanded,Grocery,Coffee,230,5,2028-01-10,Debit Card,1150
1741,Sneha,Delhi,Grocery,Rice,88,5,2028-01-11,UPI,440
1742,Rahul,Mumbai,Electronics,Headphones,3732,1,2028-01-12,Credit Card,3732
1743,Vishal,Nanded,Grocery,Coffee,216,2,2028-01-13,Credit Card,432
1744,Priya,Pune,Grocery,Oil,226,3,2028-01-14,Debit Card,678
1745,Priya,Pune,Electronics,Tablet,29992,5,2028-01-15,Credit Card,149960
1746,Sneha,Pune,Grocery,Rice,179,1,2028-01-16,UPI,179
1747,Rahul,Pune,Furniture,Table,3473,2,2028-01-17,Credit Card,6946
1748,Priya,Mumbai,Furniture,Chair,1183,1,2028-01-18,Cash,1183
1749,Sneha,Mumbai,Grocery,Rice,161,4,2028-01-19,Cash,644
1750,Sneha,Nanded,Furniture,Sofa,39145,3,2028-01-20,Credit Card,117435
1751,Priya,Mumbai,Grocery,Rice,127,4,2028-01-21,Credit Card,508
1752,Sneha,Delhi,Clothing,Jacket,3671,1,2028-01-22,Debit Card,3671
1753,Sneha,Pune,Clothing,Jacket,4697,4,2028-01-23,UPI,18788
1754,Amit,Delhi,Electronics,Tablet,26904,2,2028-01-24,UPI,53808
1755,Rahul,Nanded,Furniture,Table,3070,5,2028-01-25,UPI,15350
1756,Rahul,Pune,Furniture,Bed,33472,2,2028-01-26,Credit Card,66944
1757,Sneha,Nanded,Clothing,Jeans,1397,2,2028-01-27,Credit Card,2794
1758,Priya,Delhi,Grocery,Tea,365,4,2028-01-28,UPI,1460
1759,Amit,Delhi,Grocery,Rice,98,5,2028-01-29,Cash,490
1760,Sneha,Delhi,Electronics,Mobile,38309,2,2028-01-30,Credit Card,76618
1761,Vishal,Pune,Furniture,Table,7519,5,2028-01-31,Credit Card,37595
1762,Sneha,Delhi,Grocery,Coffee,521,3,2028-02-01,UPI,1563
1763,Priya,Delhi,Grocery,Coffee,541,5,2028-02-02,Cash,2705
1764,Priya,Delhi,Furniture,Sofa,27805,2,2028-02-03,UPI,55610
1765,Priya,Nanded,Clothing,Jacket,3856,2,2028-02-04,Cash,7712
1766,Sneha,Nanded,Furniture,Sofa,33378,5,2028-02-05,Credit Card,166890
1767,Rahul,Pune,Grocery,Coffee,595,1,2028-02-06,Credit Card,595
1768,Sneha,Mumbai,Electronics,Headphones,8670,5,2028-02-07,UPI,43350
1769,Priya,Nanded,Grocery,Rice,74,4,2028-02-08,Cash,296
1770,Sneha,Pune,Electronics,Tablet,32033,5,2028-02-09,Debit Card,160165
1771,Vishal,Delhi,Electronics,Mobile,17922,5,2028-02-10,Debit Card,89610
1772,Amit,Mumbai,Grocery,Coffee,424,3,2028-02-11,Debit Card,1272
1773,Rahul,Pune,Grocery,Tea,407,1,2028-02-12,Debit Card,407
1774,Rahul,Nanded,Furniture,Bed,21436,1,2028-02-13,Cash,21436
1775,Vishal,Nanded,Electronics,Headphones,5405,3,2028-02-14,UPI,16215
1776,Priya,Pune,Electronics,Laptop,40763,2,2028-02-15,Cash,81526
1777,Rahul,Delhi,Electronics,Laptop,31798,3,2028-02-16,UPI,95394
1778,Vishal,Delhi,Clothing,Shoes,4393,2,2028-02-17,Credit Card,8786
1779,Sneha,Mumbai,Furniture,Sofa,24148,5,2028-02-18,UPI,120740
1780,Sneha,Delhi,Furniture,Chair,2847,2,2028-02-19,Cash,5694
1781,Vishal,Delhi,Clothing,Shoes,4098,2,2028-02-20,Debit Card,8196
1782,Sneha,Mumbai,Furniture,Table,6373,1,2028-02-21,Debit Card,6373
1783,Sneha,Nanded,Electronics,Tablet,25198,1,2028-02-22,UPI,25198
1784,Priya,Delhi,Electronics,Headphones,1248,3,2028-02-23,Cash,3744
1785,Vishal,Mumbai,Furniture,Chair,3520,2,2028-02-24,Debit Card,7040
1786,Rahul,Nanded,Electronics,Tablet,25176,5,2028-02-25,Credit Card,125880
1787,Priya,Delhi,Electronics,Headphones,4464,3,2028-02-26,Cash,13392
1788,Sneha,Nanded,Clothing,Jacket,4722,3,2028-02-27,Credit Card,14166
1789,Sneha,Pune,Furniture,Chair,3876,1,2028-02-28,Cash,3876
1790,Rahul,Nanded,Furniture,Bed,39370,4,2028-02-29,UPI,157480
1791,Vishal,Mumbai,Furniture,Sofa,26651,2,2028-03-01,Debit Card,53302
1792,Amit,Nanded,Electronics,Headphones,3329,5,2028-03-02,UPI,16645
1793,Rahul,Mumbai,Grocery,Tea,219,3,2028-03-03,Debit Card,657
1794,Sneha,Mumbai,Electronics,Headphones,8278,1,2028-03-04,Debit Card,8278
1795,Sneha,Pune,Electronics,Headphones,1081,2,2028-03-05,UPI,2162
1796,Amit,Delhi,Clothing,Jacket,4017,2,2028-03-06,UPI,8034
1797,Rahul,Pune,Furniture,Chair,2928,3,2028-03-07,Credit Card,8784
1798,Sneha,Nanded,Furniture,Table,9747,4,2028-03-08,Credit Card,38988
1799,Rahul,Mumbai,Grocery,Oil,284,2,2028-03-09,Credit Card,568
1800,Priya,Mumbai,Grocery,Coffee,524,5,2028-03-10,UPI,2620
1801,Vishal,Delhi,Clothing,T-Shirt,1144,3,2028-03-11,UPI,3432
1802,Rahul,Mumbai,Grocery,Tea,494,5,2028-03-12,Cash,2470
1803,Priya,Mumbai,Electronics,Tablet,39061,3,2028-03-13,UPI,117183
1804,Priya,Nanded,Electronics,Tablet,36078,4,2028-03-14,Debit Card,144312
1805,Rahul,Nanded,Electronics,Headphones,5257,1,2028-03-15,Cash,5257
1806,Amit,Mumbai,Electronics,Headphones,5984,5,2028-03-16,Credit Card,29920
1807,Rahul,Delhi,Grocery,Tea,112,2,2028-03-17,UPI,224
1808,Rahul,Pune,Furniture,Sofa,28622,1,2028-03-18,Debit Card,28622
1809,Sneha,Mumbai,Electronics,Laptop,41330,3,2028-03-19,Debit Card,123990
1810,Rahul,Pune,Grocery,Rice,174,1,2028-03-20,Cash,174
1811,Rahul,Nanded,Furniture,Table,6779,2,2028-03-21,Cash,13558
1812,Priya,Mumbai,Clothing,Jacket,2858,3,2028-03-22,Debit Card,8574
1813,Amit,Pune,Electronics,Tablet,33444,5,2028-03-23,Cash,167220
1814,Sneha,Delhi,Grocery,Coffee,291,5,2028-03-24,UPI,1455
1815,Sneha,Nanded,Electronics,Laptop,36961,5,2028-03-25,Cash,184805
1816,Sneha,Mumbai,Clothing,Jacket,2773,4,2028-03-26,UPI,11092
1817,Rahul,Pune,Grocery,Oil,130,5,2028-03-27,UPI,650
1818,Priya,Pune,Clothing,Shoes,2629,1,2028-03-28,Cash,2629
1819,Sneha,Nanded,Grocery,Oil,295,2,2028-03-29,Debit Card,590
1820,Amit,Mumbai,Furniture,Chair,1059,5,2028-03-30,UPI,5295
1821,Rahul,Delhi,Clothing,Jeans,1677,2,2028-03-31,UPI,3354
1822,Vishal,Pune,Clothing,Jacket,4684,3,2028-04-01,UPI,14052
1823,Amit,Pune,Clothing,T-Shirt,473,3,2028-04-02,Cash,1419
1824,Amit,Delhi,Electronics,Laptop,49206,2,2028-04-03,Cash,98412
1825,Priya,Pune,Electronics,Mobile,17974,4,2028-04-04,Debit Card,71896
1826,Priya,Nanded,Grocery,Rice,143,1,2028-04-05,UPI,143
1827,Sneha,Delhi,Furniture,Chair,2458,5,2028-04-06,Credit Card,12290
1828,Amit,Pune,Grocery,Oil,206,1,2028-04-07,Debit Card,206
1829,Priya,Delhi,Clothing,Jacket,4724,1,2028-04-08,UPI,4724
1830,Sneha,Pune,Clothing,Jeans,1649,1,2028-04-09,Credit Card,1649
1831,Vishal,Mumbai,Clothing,Jacket,3429,1,2028-04-10,Credit Card,3429
1832,Amit,Delhi,Electronics,Laptop,63483,1,2028-04-11,Debit Card,63483
1833,Amit,Mumbai,Furniture,Chair,2891,4,2028-04-12,Credit Card,11564
1834,Priya,Delhi,Furniture,Table,7725,1,2028-04-13,UPI,7725
1835,Amit,Mumbai,Electronics,Mobile,43897,3,2028-04-14,Debit Card,131691
1836,Rahul,Delhi,Electronics,Headphones,1033,5,2028-04-15,Credit Card,5165
1837,Sneha,Nanded,Grocery,Oil,244,4,2028-04-16,Credit Card,976
1838,Rahul,Mumbai,Furniture,Sofa,21730,2,2028-04-17,UPI,43460
1839,Priya,Delhi,Electronics,Mobile,24605,3,2028-04-18,UPI,73815
1840,Rahul,Pune,Furniture,Bed,32455,5,2028-04-19,UPI,162275
1841,Priya,Pune,Electronics,Tablet,20556,1,2028-04-20,Cash,20556
1842,Amit,Delhi,Clothing,T-Shirt,1412,3,2028-04-21,Debit Card,4236
1843,Sneha,Pune,Furniture,Sofa,23732,5,2028-04-22,UPI,118660
1844,Amit,Delhi,Electronics,Headphones,8757,3,2028-04-23,UPI,26271
1845,Amit,Pune,Electronics,Headphones,6475,1,2028-04-24,Credit Card,6475
1846,Rahul,Mumbai,Grocery,Tea,337,4,2028-04-25,UPI,1348
1847,Amit,Delhi,Clothing,Jacket,3221,2,2028-04-26,Debit Card,6442
1848,Rahul,Mumbai,Electronics,Laptop,51686,3,2028-04-27,Credit Card,155058
1849,Vishal,Pune,Electronics,Tablet,23732,4,2028-04-28,Credit Card,94928
1850,Rahul,Pune,Furniture,Bed,32214,1,2028-04-29,Credit Card,32214
1851,Vishal,Pune,Furniture,Sofa,33745,4,2028-04-30,Credit Card,134980
1852,Vishal,Pune,Electronics,Mobile,33007,2,2028-05-01,Credit Card,66014
1853,Vishal,Nanded,Electronics,Mobile,44421,4,2028-05-02,UPI,177684
1854,Priya,Delhi,Electronics,Laptop,42027,1,2028-05-03,UPI,42027
1855,Vishal,Mumbai,Clothing,Jacket,1601,4,2028-05-04,UPI,6404
1856,Amit,Nanded,Grocery,Tea,234,5,2028-05-05,UPI,1170
1857,Vishal,Nanded,Clothing,Shoes,4675,5,2028-05-06,Debit Card,23375
1858,Amit,Nanded,Grocery,Coffee,395,2,2028-05-07,UPI,790
1859,Rahul,Pune,Grocery,Coffee,220,2,2028-05-08,Cash,440
1860,Rahul,Nanded,Grocery,Coffee,587,2,2028-05-09,Cash,1174
1861,Amit,Nanded,Grocery,Tea,212,2,2028-05-10,Debit Card,424
1862,Rahul,Mumbai,Electronics,Headphones,2296,3,2028-05-11,UPI,6888
1863,Sneha,Delhi,Clothing,Jacket,3547,5,2028-05-12,Debit Card,17735
1864,Vishal,Delhi,Grocery,Tea,287,3,2028-05-13,UPI,861
1865,Amit,Mumbai,Clothing,Jeans,2803,1,2028-05-14,Debit Card,2803
1866,Sneha,Mumbai,Clothing,Jeans,1685,3,2028-05-15,UPI,5055
1867,Priya,Pune,Electronics,Tablet,39982,3,2028-05-16,Cash,119946
1868,Priya,Pune,Furniture,Chair,1192,4,2028-05-17,Cash,4768
1869,Rahul,Nanded,Grocery,Coffee,381,2,2028-05-18,Debit Card,762
1870,Sneha,Pune,Grocery,Rice,179,2,2028-05-19,Credit Card,358
1871,Amit,Delhi,Electronics,Headphones,9630,2,2028-05-20,Credit Card,19260
1872,Amit,Delhi,Furniture,Chair,3328,4,2028-05-21,Credit Card,13312
1873,Rahul,Pune,Grocery,Oil,279,1,2028-05-22,Cash,279
1874,Amit,Nanded,Furniture,Bed,34078,1,2028-05-23,Debit Card,34078
1875,Amit,Nanded,Grocery,Tea,410,5,2028-05-24,Credit Card,2050
1876,Vishal,Pune,Grocery,Coffee,367,1,2028-05-25,Debit Card,367
1877,Priya,Delhi,Clothing,Jeans,1956,1,2028-05-26,Debit Card,1956
1878,Sneha,Delhi,Furniture,Bed,21751,5,2028-05-27,Credit Card,108755
1879,Vishal,Pune,Grocery,Rice,186,2,2028-05-28,Credit Card,372
1880,Rahul,Mumbai,Grocery,Tea,274,2,2028-05-29,Cash,548
1881,Sneha,Pune,Electronics,Mobile,19247,1,2028-05-30,Debit Card,19247
1882,Sneha,Mumbai,Furniture,Sofa,49853,2,2028-05-31,Debit Card,99706
1883,Priya,Delhi,Clothing,T-Shirt,668,1,2028-06-01,Debit Card,668
1884,Vishal,Mumbai,Grocery,Coffee,472,1,2028-06-02,UPI,472
1885,Sneha,Pune,Electronics,Mobile,17126,4,2028-06-03,Debit Card,68504
1886,Priya,Nanded,Furniture,Bed,25783,5,2028-06-04,Cash,128915
1887,Rahul,Delhi,Electronics,Tablet,18382,1,2028-06-05,Cash,18382
1888,Rahul,Delhi,Electronics,Laptop,46284,2,2028-06-06,Cash,92568
1889,Rahul,Pune,Furniture,Bed,25866,2,2028-06-07,Cash,51732
1890,Vishal,Delhi,Grocery,Tea,325,1,2028-06-08,Debit Card,325
1891,Sneha,Nanded,Furniture,Chair,3833,3,2028-06-09,UPI,11499
1892,Vishal,Pune,Clothing,T-Shirt,647,4,2028-06-10,Debit Card,2588
1893,Priya,Pune,Furniture,Sofa,38952,5,2028-06-11,UPI,194760
1894,Vishal,Pune,Clothing,Jacket,2014,1,2028-06-12,Credit Card,2014
1895,Sneha,Nanded,Clothing,Shoes,1026,2,2028-06-13,Credit Card,2052
1896,Vishal,Nanded,Furniture,Sofa,46288,4,2028-06-14,Credit Card,185152
1897,Rahul,Mumbai,Furniture,Bed,26585,3,2028-06-15,Credit Card,79755
1898,Sneha,Mumbai,Electronics,Tablet,32132,3,2028-06-16,UPI,96396
1899,Rahul,Pune,Clothing,Jacket,1909,1,2028-06-17,Credit Card,1909
1900,Vishal,Delhi,Furniture,Sofa,31363,1,2028-06-18,UPI,31363
1901,Priya,Pune,Grocery,Tea,325,5,2028-06-19,UPI,1625
1902,Priya,Mumbai,Furniture,Table,6078,5,2028-06-20,UPI,30390
1903,Amit,Delhi,Electronics,Mobile,22622,3,2028-06-21,Debit Card,67866
1904,Amit,Pune,Clothing,Jeans,1074,1,2028-06-22,Cash,1074
1905,Priya,Delhi,Furniture,Chair,1378,2,2028-06-23,Cash,2756
1906,Rahul,Pune,Grocery,Tea,374,3,2028-06-24,Credit Card,1122
1907,Sneha,Mumbai,Furniture,Bed,21652,1,2028-06-25,Cash,21652
1908,Vishal,Pune,Grocery,Tea,174,4,2028-06-26,Debit Card,696
1909,Rahul,Mumbai,Electronics,Mobile,36444,4,2028-06-27,Debit Card,145776
1910,Priya,Delhi,Grocery,Oil,170,1,2028-06-28,UPI,170
1911,Sneha,Mumbai,Grocery,Oil,246,1,2028-06-29,UPI,246
1912,Vishal,Delhi,Grocery,Rice,75,5,2028-06-30,Debit Card,375
1913,Priya,Pune,Grocery,Rice,133,5,2028-07-01,UPI,665
1914,Rahul,Pune,Grocery,Coffee,547,4,2028-07-02,UPI,2188
1915,Vishal,Nanded,Electronics,Mobile,46316,5,2028-07-03,Cash,231580
1916,Amit,Nanded,Furniture,Table,9400,2,2028-07-04,Credit Card,18800
1917,Priya,Delhi,Clothing,Jeans,806,2,2028-07-05,UPI,1612
1918,Priya,Mumbai,Grocery,Oil,195,5,2028-07-06,Credit Card,975
1919,Vishal,Mumbai,Clothing,Jacket,4390,5,2028-07-07,Credit Card,21950
1920,Priya,Nanded,Grocery,Rice,178,2,2028-07-08,Debit Card,356
1921,Rahul,Delhi,Electronics,Mobile,24870,5,2028-07-09,Credit Card,124350
1922,Rahul,Delhi,Clothing,Jeans,2006,1,2028-07-10,Debit Card,2006
1923,Vishal,Pune,Clothing,T-Shirt,664,4,2028-07-11,Cash,2656
1924,Rahul,Pune,Grocery,Rice,146,2,2028-07-12,UPI,292
1925,Amit,Pune,Furniture,Chair,4709,2,2028-07-13,UPI,9418
1926,Amit,Pune,Furniture,Table,3869,5,2028-07-14,Credit Card,19345
1927,Rahul,Delhi,Grocery,Tea,132,3,2028-07-15,Credit Card,396
1928,Vishal,Mumbai,Clothing,Shoes,3726,1,2028-07-16,Credit Card,3726
1929,Rahul,Nanded,Furniture,Sofa,30388,5,2028-07-17,Cash,151940
1930,Priya,Delhi,Furniture,Chair,1018,2,2028-07-18,UPI,2036
1931,Priya,Delhi,Electronics,Laptop,75911,2,2028-07-19,Debit Card,151822
1932,Sneha,Mumbai,Furniture,Table,4607,3,2028-07-20,Cash,13821
1933,Vishal,Pune,Furniture,Sofa,38649,4,2028-07-21,UPI,154596
1934,Amit,Nanded,Grocery,Tea,448,1,2028-07-22,Cash,448
1935,Rahul,Mumbai,Grocery,Tea,340,5,2028-07-23,Debit Card,1700
1936,Vishal,Mumbai,Grocery,Coffee,591,1,2028-07-24,Credit Card,591
1937,Priya,Delhi,Clothing,Jeans,2764,2,2028-07-25,Debit Card,5528
1938,Rahul,Pune,Electronics,Headphones,9272,5,2028-07-26,Credit Card,46360
1939,Rahul,Delhi,Electronics,Tablet,37570,1,2028-07-27,UPI,37570
1940,Amit,Mumbai,Electronics,Mobile,48940,2,2028-07-28,Debit Card,97880
1941,Vishal,Pune,Furniture,Chair,4190,5,2028-07-29,UPI,20950
1942,Amit,Mumbai,Furniture,Table,7053,3,2028-07-30,Debit Card,21159
1943,Priya,Nanded,Electronics,Mobile,26246,5,2028-07-31,UPI,131230
1944,Rahul,Delhi,Furniture,Sofa,17302,1,2028-08-01,UPI,17302
1945,Vishal,Nanded,Electronics,Tablet,38612,4,2028-08-02,Credit Card,154448
1946,Rahul,Mumbai,Electronics,Laptop,77056,1,2028-08-03,Debit Card,77056
1947,Sneha,Pune,Electronics,Mobile,40520,1,2028-08-04,Debit Card,40520
1948,Amit,Delhi,Electronics,Tablet,21331,5,2028-08-05,Credit Card,106655
1949,Sneha,Pune,Grocery,Rice,65,2,2028-08-06,Credit Card,130
1950,Priya,Nanded,Grocery,Tea,337,4,2028-08-07,Debit Card,1348
1951,Sneha,Nanded,Furniture,Sofa,49110,1,2028-08-08,Cash,49110
1952,Rahul,Nanded,Electronics,Mobile,13272,4,2028-08-09,Cash,53088
1953,Rahul,Delhi,Electronics,Mobile,23252,2,2028-08-10,Cash,46504
1954,Priya,Pune,Electronics,Mobile,18383,4,2028-08-11,Debit Card,73532
1955,Vishal,Nanded,Furniture,Sofa,47336,4,2028-08-12,Cash,189344
1956,Rahul,Delhi,Grocery,Oil,101,3,2028-08-13,Debit Card,303
1957,Vishal,Mumbai,Electronics,Tablet,15399,1,2028-08-14,Debit Card,15399
1958,Rahul,Nanded,Furniture,Sofa,32587,5,2028-08-15,Cash,162935
1959,Amit,Mumbai,Electronics,Laptop,40271,4,2028-08-16,Debit Card,161084
1960,Vishal,Pune,Electronics,Headphones,4268,4,2028-08-17,UPI,17072
1961,Rahul,Pune,Grocery,Coffee,279,1,2028-08-18,Credit Card,279
1962,Rahul,Pune,Clothing,T-Shirt,504,1,2028-08-19,Debit Card,504
1963,Vishal,Mumbai,Clothing,T-Shirt,824,5,2028-08-20,Cash,4120
1964,Priya,Delhi,Furniture,Table,6680,5,2028-08-21,Debit Card,33400
1965,Amit,Nanded,Clothing,T-Shirt,999,2,2028-08-22,Cash,1998
1966,Amit,Mumbai,Grocery,Coffee,443,1,2028-08-23,Debit Card,443
1967,Vishal,Nanded,Electronics,Tablet,38594,5,2028-08-24,Debit Card,192970
1968,Amit,Pune,Clothing,Jeans,2119,2,2028-08-25,Credit Card,4238
1969,Sneha,Nanded,Clothing,Jeans,1004,1,2028-08-26,UPI,1004
1970,Vishal,Pune,Furniture,Bed,16190,5,2028-08-27,Credit Card,80950
1971,Rahul,Mumbai,Grocery,Tea,153,2,2028-08-28,UPI,306
1972,Sneha,Mumbai,Electronics,Headphones,2781,3,2028-08-29,UPI,8343
1973,Amit,Mumbai,Grocery,Coffee,323,5,2028-08-30,UPI,1615
1974,Vishal,Nanded,Grocery,Rice,186,1,2028-08-31,Credit Card,186
1975,Rahul,Nanded,Electronics,Mobile,40499,5,2028-09-01,Credit Card,202495
1976,Sneha,Pune,Grocery,Tea,328,5,2028-09-02,Cash,1640
1977,Rahul,Nanded,Grocery,Tea,299,4,2028-09-03,Cash,1196
1978,Amit,Pune,Furniture,Sofa,42782,3,2028-09-04,UPI,128346
1979,Amit,Pune,Grocery,Coffee,552,5,2028-09-05,Credit Card,2760
1980,Sneha,Delhi,Electronics,Mobile,35110,5,2028-09-06,UPI,175550
1981,Sneha,Pune,Clothing,Shoes,4042,3,2028-09-07,UPI,12126
1982,Vishal,Nanded,Grocery,Tea,181,3,2028-09-08,Cash,543
1983,Priya,Mumbai,Furniture,Bed,14396,5,2028-09-09,Cash,71980
1984,Sneha,Mumbai,Clothing,Jacket,3587,3,2028-09-10,Credit Card,10761
1985,Vishal,Nanded,Grocery,Tea,241,2,2028-09-11,Cash,482
1986,Sneha,Pune,Electronics,Mobile,28050,3,2028-09-12,Cash,84150
1987,Priya,Nanded,Electronics,Tablet,32688,3,2028-09-13,Cash,98064
1988,Priya,Pune,Grocery,Tea,345,5,2028-09-14,UPI,1725
1989,Vishal,Nanded,Furniture,Sofa,27480,1,2028-09-15,Debit Card,27480
1990,Sneha,Mumbai,Furniture,Chair,1301,2,2028-09-16,Debit Card,2602
1991,Priya,Pune,Furniture,Table,9622,4,2028-09-17,Cash,38488
1992,Vishal,Nanded,Clothing,Shoes,2778,5,2028-09-18,Cash,13890
1993,Amit,Nanded,Electronics,Mobile,10695,2,2028-09-19,Debit Card,21390
1994,Amit,Mumbai,Furniture,Bed,26595,1,2028-09-20,UPI,26595
1995,Rahul,Pune,Grocery,Coffee,561,4,2028-09-21,UPI,2244
1996,Priya,Nanded,Electronics,Mobile,27096,2,2028-09-22,Debit Card,54192
1997,Priya,Pune,Clothing,Jacket,3278,4,2028-09-23,Cash,13112
